Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	-43.0	-0.004292374688052399	0.003297897378281578	0.002181819374897094	-0.010766568751001892	0.19346975389929758	0.8120662253654782
-	-42.0	-0.002138206909982264	0.004162410758576227	0.0060331374132826165	-0.010309551233247144	0.6076167975367068	0.9832982974358637
-	-41.0	0.0002354756342972551	0.0044988418615458095	0.009067277212472889	-0.00859632594387838	0.9582705933620829	0.9832982974358637
-	-40.0	-0.003351143093658156	0.0044191925143722945	0.005324296635909178	-0.012026582823225489	0.4484999081142489	0.9630442037235101
-	-39.0	-0.0069528254417165385	0.0040025197860092	0.0009046324664858897	-0.014810283349918966	0.08277738604159299	0.5365778258314767
-	-38.0	-0.006475848218259359	0.0034364424352940886	0.00027032749926447254	-0.01322202393578319	0.05988836082670805	0.5365778258314767
-	-37.0	-0.005174600720805213	0.003567552287854177	0.0018289603946478302	-0.012178161836258257	0.14734711309112708	0.7254423451453629
-	-36.0	-0.005778983950515186	0.003334692852583344	0.0007674443313753559	-0.012325412232405727	0.08350822374010629	0.5365778258314767
-	-35.0	-0.00466468762677395	0.00312091655875864	0.001462070467258771	-0.010791445720806671	0.13542504575242054	0.6816393969538501
-	-34.0	0.003104966285998027	0.004161544406943392	0.011274609850277905	-0.005064677278281852	0.4558349707177244	0.9630442037235101
-	-33.0	0.01231719674946469	0.004925677545379336	0.021986931329536802	0.0026474621693925796	0.012609997438444528	0.4231354696011386
-	-32.0	0.00856168981872343	0.004618665528959035	0.017628720570880142	-0.0005053409334332803	0.06417188409509561	0.5365778258314767
-	-31.0	-0.001052138261041319	0.004178679024294875	0.007151142747101561	-0.0092554192691842	0.8012743685224093	0.9832982974358637
-	-30.0	-0.004720102412782788	0.003905929307994845	0.0029477360416985425	-0.012387940867264118	0.22725633767595688	0.9150855197085197
-	-29.0	-0.00377926810522784	0.0037578937273751744	0.0035979575838397445	-0.011156493794295425	0.3148896613272198	0.9630442037235101
-	-28.0	-0.00042416675025111223	0.0036640030389112712	0.006768739517047206	-0.00761707301754943	0.9078689932090978	0.9832982974358637
