Motif Orientation	Motif Position	Positional Enrichment Coefficient	Standard Error	95% CI Upper	95% CI Lower	P-value	Adjusted P-value
-	-20.0	-0.0002600881347442801	0.002100352942921448	0.003858510870384875	-0.004378687139873436	0.9014592382452862	0.9890948859717803
-	-19.0	0.00026379807928793666	0.0020798279898246916	0.00434214953855128	-0.003814553379975407	0.8990799583596607	0.9890948859717803
-	-18.0	0.0008868182319021446	0.0020970905550247447	0.004999019994324548	-0.0032253835305202597	0.672418782530579	0.9875799254970055
-	-17.0	0.0023327045566910974	0.0022651924403272253	0.00677453866014478	-0.0021091295467625852	0.3032010195917965	0.9490117611725694
-	-16.0	0.0034320572791325496	0.002402336031495843	0.00814281735526645	-0.0012787027970013504	0.15323388137995073	0.9057892884088191
-	-15.0	0.002984588556343593	0.002376110185771629	0.007643922160335064	-0.0016747450476478775	0.2092030591621765	0.9291077039261367
-	-14.0	0.0013666153178854912	0.0021885776302105735	0.005658214823012238	-0.0029249841872412558	0.5324013532639118	0.9875799254970055
-	-13.0	-0.00011760149614273025	0.001993007963271497	0.003790503873675327	-0.004025706865960788	0.952951192317902	0.9890948859717803
-	-12.0	0.0014223905825269407	0.002070966422054335	0.005483365322165196	-0.0026385841571113147	0.49225664311536454	0.9875799254970055
-	-11.0	0.004286997660819197	0.002313174394732043	0.008822919965183036	-0.0002489246435446431	0.06395698364517775	0.9057892884088191
-	-10.0	0.005043785602852427	0.002217660725832108	0.009392414384461784	0.0006951568212430715	0.023027539871467842	0.7727018934648098
-	-9.0	0.0030627750877853755	0.0022054825281179295	0.00738752354339575	-0.0012619733678249992	0.1650440440185805	0.9113808000343403
-	-8.0	0.00011437412194830284	0.0025003387239277463	0.005017308467130808	-0.004788560223234203	0.9635183642168008	0.9890948859717803
-	-7.0	-0.0015161977997551026	0.0025704799890406685	0.003524277117209002	-0.006556672716719208	0.5553441794808274	0.9875799254970055
-	-6.0	-0.0003423317793984958	0.0025864748535786583	0.0047295075962844905	-0.005414171155081482	0.8947144343919011	0.9890948859717803
-	-5.0	0.002385499366272627	0.0026087162182095395	0.007500952013025211	-0.002729953280479957	0.36057642403207435	0.9515705690033177
-	-4.0	0.0030778177017832444	0.002405972162054457	0.007795707895620313	-0.0016400724920538241	0.20093033642973898	0.9291077039261367
-	-3.0	0.0005266078864939478	0.002485763271199393	0.0054009611090091334	-0.004347745336021238	0.8322415656242849	0.9890948859717803
-	-2.0	-0.0010077766604080053	0.00258997045499944	0.0040709172682597446	-0.006086470589075755	0.6972296564835112	0.9875799254970055
-	-1.0	0.001241299856889957	0.0023417733864727307	0.005833302154536763	-0.003350702440756849	0.5961113820805739	0.9875799254970055
-	0.0	0.0038166925337655357	0.00238989843881	0.008503063634210968	-0.0008696785666798966	0.11038907918623281	0.9057892884088191
-	1.0	0.00435168293039152	0.0026088275335816626	0.009467353856354	-0.0007639879955709597	0.09542819294595421	0.9057892884088191
-	2.0	0.003614031085970148	0.0026871896676383907	0.008883362951849195	-0.001655300779908899	0.17877527410479926	0.9291077039261367
-	3.0	0.0018813619715519726	0.0024321301533853728	0.006650545581305052	-0.002887821638201107	0.43927267273715653	0.9875799254970055
-	4.0	-6.424720618810383e-07	0.0023883511195104206	0.004682694477504603	-0.0046839794216283655	0.9997853885240322	0.9997853885240322
-	5.0	4.4285041114433066e-05	0.0024914190044471687	0.004929728636514837	-0.004841158554285971	0.9858197373427346	0.9890948859717803
-	6.0	0.0011202576810731386	0.002455852021436957	0.005935957692979641	-0.0036954423308333643	0.6483154346466665	0.9875799254970055
-	7.0	0.0012441941000858362	0.002368732729021435	0.005889061189706885	-0.003400672989535213	0.5994506731502354	0.9875799254970055
-	8.0	0.0010565685459153452	0.0023387239587124944	0.005642591196102495	-0.003529454104271805	0.6514726627981835	0.9875799254970055
-	9.0	0.0018376292920391053	0.002444292549963531	0.006630662243216258	-0.0029554036591380476	0.45223921956239344	0.9875799254970055
-	10.0	0.0022181642419075893	0.002432379252116883	0.006987836311369898	-0.002551507827554719	0.36189200124242726	0.9515705690033177
-	11.0	0.00131914996742177	0.002509397465667	0.006239847672253305	-0.0036015477374097653	0.5991541815144449	0.9875799254970055
-	12.0	0.0004666314187575344	0.0025338011423013734	0.00543518248968478	-0.0045019196521697115	0.8539007476297227	0.9890948859717803
-	13.0	-0.0005772619325229952	0.002397418803227185	0.004123855911088252	-0.0052783797761342425	0.8097415689805427	0.9890948859717803
-	14.0	-0.001982537784001908	0.002428782335941836	0.002780081063557859	-0.006745156631561675	0.4144240936930115	0.9875799254970055
-	15.0	-0.0037489253006206986	0.0024103374862678747	0.0009775248926312506	-0.008475375493872648	0.11998792523718205	0.9057892884088191
-	16.0	-0.004307597040871882	0.0023687826041098536	0.00033736784921181446	-0.008952561930955578	0.06910888635080183	0.9057892884088191
-	17.0	-0.0027437021005457148	0.002333390625470747	0.001831862373525125	-0.0073192665746165545	0.23976877435024171	0.9490117611725694
-	18.0	-0.0022551673013169564	0.0022697584764163814	0.0021956203790855717	-0.006705954981719484	0.3205271511245102	0.9490117611725694
-	19.0	-0.001985375545669233	0.002392245740211842	0.002705598397003714	-0.00667634948834218	0.40666211533813	0.9875799254970055
-	20.0	0.0007924356478435127	0.0023515614418138323	0.005403631422056185	-0.00381876012636916	0.7361580307254396	0.9890948859717803
-	21.0	0.0014847177559790573	0.002203916695140427	0.005806395757090309	-0.0028369602451321944	0.5005815691292671	0.9875799254970055
